year,total_population,total_monuments,total_exotics,total_conflicts,productivity,is_drought,pop_monument_builder,pop_balanced,pop_reproduction
995,523.4,4635.997655885536,267.59,229.43,0.7565331258849224,0.0,501.56,11.66,10.18
996,626.41,4784.011012499458,271.55,235.14,0.7765918075524552,0.0,544.16,38.81,43.44
997,622.13,4746.8881093916725,275.37,240.9,0.73166807703968,0.0,540.85,38.29,42.99
998,734.45,4923.738748969955,279.07,247.27,0.7092238326086425,0.0,586.55,65.34,82.56
999,661.57,4884.176699257007,281.84,253.8,0.5809703646168731,1.0,537.31,55.92,68.34
1000,651.92,4847.063393929191,285.45,260.47,0.7705141535065304,0.0,530.66,53.9,67.36
1001,588.14,4808.136430973828,288.31,267.35,0.6022644206290722,1.0,485.2,47.69,55.25
1002,532.5,4769.34296082987,291.07,274.33,0.6049328817123631,1.0,444.18,42.77,45.55
1003,574.23,4909.780663116537,293.79,281.9,0.6168246371108389,1.0,443.99,69.45,60.79
1004,562.08,4870.959652586476,296.57,290.09,0.651807049764994,0.0,436.13,66.94,59.01
1005,557.86,4939.52325407897,298.28,298.94,0.47751029789662236,1.0,426.53,71.86,59.47
1006,543.82,4900.559283097395,300.98,307.92,0.6588214276819176,0.0,418.13,68.69,57.0
1007,532.11,4863.538138307783,304.41,316.42,0.7958600433367635,0.0,410.78,66.23,55.1
1008,518.67,4826.0842497142285,307.52,325.28,0.7346808940578158,0.0,401.77,63.46,53.44
1009,463.17,4787.076322546355,309.82,334.47,0.5948523761713607,1.0,364.9,54.09,44.18
1010,417.31,4748.54717783749,312.44,343.52,0.6220672577187326,1.0,333.48,47.25,36.58
1011,408.32,4710.947729888165,315.26,352.54,0.6728145645182418,0.0,327.89,45.27,35.16
1012,399.85,4673.886856127889,318.34,361.33,0.6905005441254619,0.0,322.85,42.92,34.08
1013,362.34,4636.236407104896,321.09,370.56,0.6249318105376667,1.0,296.41,37.63,28.3
1014,329.43,4597.924171124381,323.39,378.95,0.5511158214258381,1.0,272.44,33.09,23.9
1015,324.51,4561.799861819425,326.69,387.53,0.7079391377606653,0.0,269.53,31.55,23.43
1016,432.74,4721.048369601622,330.7,396.99,0.7908674865871999,0.0,326.32,54.84,51.58
1017,423.63,4685.081140980277,334.47,407.42,0.7474414343094771,0.0,319.87,53.49,50.27
1018,547.79,4887.126846852855,337.66,418.65,0.6657474826405363,0.0,360.34,97.96,89.49
1019,480.21,4848.075220167663,340.45,429.84,0.57688299953715,1.0,323.87,82.36,73.98
1020,720.64,6101.599700516453,344.73,443.14,0.8062269606327936,0.0,568.78,79.95,71.91
1021,780.22,6223.59453402599,348.72,457.89,0.7419987732368262,0.0,575.49,112.86,91.87
1022,743.2,6174.5496732579595,351.98,472.15,0.650455286541011,0.0,550.5,106.02,86.68
1023,710.92,6126.706940862588,355.8,486.8,0.7088395213542349,0.0,528.8,100.97,81.15
1024,682.55,6081.814258458742,361.61,501.07,0.8851083633098574,0.0,511.14,94.55,76.86
1025,657.61,6035.8223964569,366.61,514.97,0.7869175985598116,0.0,494.43,89.48,73.7
1026,632.46,5989.7496511314475,371.44,529.54,0.7579216381254413,0.0,477.24,85.11,70.11
1027,611.16,5942.935697202084,375.76,543.98,0.6827644570390035,0.0,461.18,81.87,68.11
1028,594.58,5897.266134459934,380.7,559.43,0.7329490147335325,0.0,451.16,77.73,65.69
1029,575.05,5852.791488349485,386.12,572.94,0.78815942457251,0.0,437.27,74.77,63.01
1030,557.78,5807.136103205254,390.8,587.27,0.6839115309101768,0.0,426.39,70.41,60.98
1031,497.35,5760.800166542704,395.08,601.36,0.6267478936623332,1.0,385.8,60.93,50.62
1032,481.57,5715.407685769539,399.78,616.01,0.6634340549425847,0.0,375.37,57.85,48.35
1033,471.99,5671.069898622363,404.77,630.02,0.7056339659034182,0.0,368.43,56.06,47.5
1034,546.66,5781.735198974704,410.19,646.14,0.7331275753623925,0.0,391.74,77.57,77.35
1035,587.76,5958.016090944203,413.84,664.02,0.5297863375713201,1.0,407.15,89.79,90.82
1036,513.0,5909.7725897768405,417.8,681.61,0.5513283047922924,1.0,362.52,77.42,73.06
1037,489.65,5863.992283797675,422.94,698.67,0.6806904814449086,0.0,347.9,72.59,69.16
1038,467.3,5818.392323846525,427.99,716.53,0.6690695911476884,0.0,332.88,68.5,65.92
1039,449.53,5772.904622015023,433.03,734.51,0.6516630351464835,0.0,320.6,65.26,63.67
1040,432.82,5728.247496585169,438.28,752.72,0.6793322067140902,0.0,310.36,61.67,60.79
1041,383.4,5682.295933181848,442.93,770.62,0.5855643239504668,1.0,279.87,53.28,50.25
1042,372.23,5639.267841073173,449.1,788.29,0.739565321339661,0.0,272.81,50.73,48.69
1043,358.99,5595.623890029615,454.65,805.91,0.6785346543680916,0.0,263.51,48.76,46.72
1044,321.25,5551.052536361851,459.54,824.45,0.6052173746347593,1.0,238.53,43.26,39.46
1045,312.06,5508.778121772939,465.69,842.29,0.7208449288509702,0.0,232.14,41.62,38.3
